,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,SEG_KM_SUM,LOAD_TIME,avg_discount
55653,2012/09/29,179,3,2091,2014/03/31,0.914160689
55654,2007/08/02,27,3,2070,2014/03/31,0.923333333
55655,2010/11/29,301,2,2696,2014/03/31,0.708924332
55656,2013/01/29,101,2,3010,2014/03/31,0.634906977
55657,2010/11/29,559,3,2730,2014/03/31,0.7
55658,2012/05/01,460,2,4031,2014/03/31,0.47406350799999997
55659,2008/11/27,101,4,2234,2014/03/31,0.855353626
55660,2011/12/31,710,4,2316,2014/03/31,0.825
55661,2010/06/16,486,3,2163,2014/03/31,0.8833333329999999
55662,2013/02/10,398,2,3421,2014/03/31,0.558462438
55663,2010/08/20,30,2,4176,2014/03/31,0.457442529
55664,2007/07/05,195,2,3571,2014/03/31,0.534878185
55665,2011/04/29,399,2,1910,2014/03/31,1.0
55666,2011/10/30,400,2,1910,2014/03/31,1.0
55667,2011/09/09,413,2,1910,2014/03/31,1.0
55668,2007/07/07,417,3,2865,2014/03/31,0.666666667
55669,2012/10/19,253,3,2520,2014/03/31,0.757801587
55670,2010/11/23,550,3,2679,2014/03/31,0.712747294
55671,2006/12/07,153,2,2025,2014/03/31,0.942874074
55672,2013/01/30,287,2,3415,2014/03/31,0.558951684
55673,2012/08/24,265,3,4236,2014/03/31,0.450594901
55675,2009/08/18,21,4,3760,2014/03/31,0.5075
55676,2006/04/08,21,2,4654,2014/03/31,0.41
55677,2009/01/23,299,3,2744,2014/03/31,0.695349854
55678,2012/08/28,49,4,3656,2014/03/31,0.521881838
55679,2010/08/16,17,3,2709,2014/03/31,0.704311554
55680,2012/04/16,576,2,4583,2014/03/31,0.41629936700000003
55681,2012/06/24,406,3,5033,2014/03/31,0.37902841200000004
55682,2013/02/15,60,3,3466,2014/03/31,0.550380842
55683,2009/10/15,163,2,3052,2014/03/31,0.625
55684,2009/12/18,411,2,3052,2014/03/31,0.625
55685,2011/08/18,30,3,3327,2014/03/31,0.573339345
55686,2009/10/20,303,3,3905,2014/03/31,0.488402049
55688,2013/01/09,354,4,3548,2014/03/31,0.5375
55689,2012/12/22,206,2,1953,2014/03/31,0.976282642
55690,2013/03/26,231,2,2243,2014/03/31,0.8500490409999999
55691,2008/03/11,5,2,2136,2014/03/31,0.89261236
55692,2006/03/30,10,2,4183,2014/03/31,0.45579249299999997
55693,2007/07/24,420,3,5515,2014/03/31,0.345693563
55694,2011/07/18,29,2,2318,2014/03/31,0.8222864540000001
55695,2006/10/23,522,2,2103,2014/03/31,0.906276748
55696,2007/11/26,174,2,2312,2014/03/31,0.8242647059999999
55697,2010/03/01,66,4,3522,2014/03/31,0.541073254
55698,2013/03/23,130,3,2852,2014/03/31,0.668124123
55699,2010/02/13,55,4,4170,2014/03/31,0.45694964
55700,2005/07/17,173,4,4743,2014/03/31,0.401699346
55701,2006/05/26,133,3,2637,2014/03/31,0.722332196
55702,2013/03/05,315,2,2930,2014/03/31,0.65
55703,2012/12/03,375,2,2930,2014/03/31,0.65
55704,2010/01/18,70,3,2787,2014/03/31,0.683333333
55705,2008/05/29,160,3,2070,2014/03/31,0.92
55706,2007/05/13,633,2,2894,2014/03/31,0.65805114
55707,2008/11/17,239,3,2070,2014/03/31,0.92
55708,2010/11/22,308,2,2618,2014/03/31,0.7274064170000001
55709,2008/08/08,678,2,2627,2014/03/31,0.724895318
55710,2010/04/09,66,4,2766,2014/03/31,0.688376717
55711,2011/11/03,154,2,2730,2014/03/31,0.697384615
55712,2012/12/11,155,3,2920,2014/03/31,0.651969178
55713,2007/07/17,37,2,3050,2014/03/31,0.62417377
55714,2012/08/24,516,2,5274,2014/03/31,0.360921502
55715,2013/03/03,7,4,4703,2014/03/31,0.404711886
55716,2009/04/21,43,3,6356,2014/03/31,0.29942102
55717,2009/07/02,304,4,2430,2014/03/31,0.783148148
55718,2009/02/23,495,4,2416,2014/03/31,0.7875
55719,2011/06/22,133,3,4348,2014/03/31,0.43757589700000005
55720,2007/07/28,1,3,3209,2014/03/31,0.592826426
55721,2012/06/08,659,2,3456,2014/03/31,0.550434028
55722,2009/10/05,705,2,3458,2014/03/31,0.55
55723,2011/02/04,340,4,2714,2014/03/31,0.700755343
55724,2008/10/02,672,2,3789,2014/03/31,0.501913434
55725,2013/03/01,45,4,2596,2014/03/31,0.7325
55726,2012/08/19,555,3,3564,2014/03/31,0.533333333
55727,2008/02/07,72,2,3108,2014/03/31,0.611505792
55728,2012/12/27,426,2,1967,2014/03/31,0.966192171
55729,2012/09/14,29,2,2744,2014/03/31,0.6926020409999999
55730,2011/10/27,378,3,2413,2014/03/31,0.787339412
55731,2013/03/23,75,2,3358,2014/03/31,0.565693865
55732,2005/02/03,415,3,3548,2014/03/31,0.535287486
55733,2010/04/29,274,4,2316,2014/03/31,0.82
55734,2011/07/19,139,4,2316,2014/03/31,0.82
55735,2012/06/26,307,2,3275,2014/03/31,0.579877863
55736,2011/03/14,430,3,2468,2014/03/31,0.769448947
55738,2006/06/19,133,2,2900,2014/03/31,0.6546931029999999
55739,2011/10/13,125,4,5181,2014/03/31,0.36644663200000005
55740,2012/10/16,449,4,4746,2014/03/31,0.4
55741,2011/07/09,290,2,2642,2014/03/31,0.718546556
55742,2005/08/06,316,3,2585,2014/03/31,0.734313346
55743,2009/04/19,307,3,2585,2014/03/31,0.734313346
55744,2011/11/16,292,4,3548,2014/03/31,0.535
55745,2011/07/24,344,4,3851,2014/03/31,0.492897949
55746,2011/04/22,300,5,3330,2014/03/31,0.57
55747,2006/01/14,636,2,1898,2014/03/31,1.0
55748,2011/12/29,510,3,2520,2014/03/31,0.7531349209999999
55749,2011/12/01,28,2,3292,2014/03/31,0.576476306
55750,2005/10/13,228,3,2399,2014/03/31,0.7910295959999999
55751,2013/02/02,87,4,5072,2014/03/31,0.37411277600000004
55752,2012/07/19,306,2,1518,2014/03/31,1.25
55753,2006/06/29,13,2,2076,2014/03/31,0.9138921
55754,2011/04/15,348,3,3271,2014/03/31,0.579944971
55756,2007/09/10,317,2,5420,2014/03/31,0.35
55759,2010/04/23,134,2,2900,2014/03/31,0.65407931
55760,2010/10/20,111,2,2910,2014/03/31,0.6518178689999999
55761,2007/08/15,12,2,2616,2014/03/31,0.725
55762,2009/10/14,464,2,2616,2014/03/31,0.725
55763,2005/01/01,666,2,2616,2014/03/31,0.725
55764,2005/04/15,527,2,2616,2014/03/31,0.725
55765,2012/08/27,232,3,3924,2014/03/31,0.483333333
55766,2010/07/26,193,3,2585,2014/03/31,0.7336247579999999
55767,2013/02/03,116,2,2556,2014/03/31,0.741905321
55768,2013/01/19,184,3,3870,2014/03/31,0.49
55769,2008/04/12,96,4,3083,2014/03/31,0.615043789
55770,2011/05/13,213,3,2061,2014/03/31,0.92
55771,2013/03/23,88,2,3759,2014/03/31,0.5044080870000001
55772,2012/09/06,573,2,2066,2014/03/31,0.917739593
55773,2010/05/11,447,2,2370,2014/03/31,0.8
55774,2011/01/26,69,3,4197,2014/03/31,0.45174410299999995
55775,2012/02/15,198,2,4881,2014/03/31,0.388354845
55776,2009/07/08,234,2,2659,2014/03/31,0.7126513729999999
55777,2010/03/21,8,7,2611,2014/03/31,0.725714286
55778,2013/02/01,422,2,2229,2014/03/31,0.850067295
55779,2013/02/16,184,3,3344,2014/03/31,0.5666267939999999
55780,2009/09/22,330,2,2087,2014/03/31,0.90785817
55781,2011/08/20,410,2,2229,2014/03/31,0.849932705
55782,2012/09/27,545,2,4736,2014/03/31,0.4
55783,2010/08/11,710,2,3444,2014/03/31,0.55
55784,2012/05/14,281,4,4620,2014/03/31,0.41
55785,2008/12/30,349,2,1549,2014/03/31,1.222724338
55786,2009/10/23,107,2,1578,2014/03/31,1.2
55787,2009/10/17,370,3,2462,2014/03/31,0.769090171
55788,2008/07/02,133,3,2074,2014/03/31,0.912806172
55789,2012/07/11,629,2,2865,2014/03/31,0.660732984
55790,2013/02/27,206,3,3443,2014/03/31,0.549808307
55791,2005/03/12,78,3,4302,2014/03/31,0.44
55792,2007/08/23,236,3,2192,2014/03/31,0.863394161
55793,2012/04/24,689,2,4731,2014/03/31,0.4
55794,2013/02/12,82,3,2616,2014/03/31,0.723340979
55795,2007/06/23,16,2,2857,2014/03/31,0.662324116
55796,2012/09/11,70,2,2266,2014/03/31,0.835
55797,2012/05/09,684,2,3440,2014/03/31,0.55
55798,2012/05/10,677,2,3440,2014/03/31,0.55
55799,2012/09/14,551,2,3440,2014/03/31,0.55
55800,2011/12/13,169,2,2025,2014/03/31,0.934237037
55801,2010/05/16,20,2,3451,2014/03/31,0.5481483629999999
55802,2008/12/25,436,3,4861,2014/03/31,0.38913803700000005
55803,2011/11/01,367,4,4774,2014/03/31,0.396030582
55804,2007/11/13,103,3,2070,2014/03/31,0.913333333
55805,2006/11/14,509,3,2122,2014/03/31,0.890857681
55806,2013/03/21,312,2,2624,2014/03/31,0.7204268290000001
55807,2011/04/27,27,2,3368,2014/03/31,0.5611728029999999
55808,2012/03/14,320,2,1890,2014/03/31,1.0
55809,2006/09/06,158,5,2715,2014/03/31,0.6961325970000001
55810,2008/04/03,242,2,2340,2014/03/31,0.807521368
55811,2008/03/12,500,2,2362,2014/03/31,0.8
55812,2012/08/31,197,3,3016,2014/03/31,0.626276525
55813,2010/09/23,556,2,3434,2014/03/31,0.55
55814,2011/01/17,429,2,3434,2014/03/31,0.55
55815,2007/05/01,161,2,4197,2014/03/31,0.45
55816,2011/02/25,34,4,2596,2014/03/31,0.7275
55817,2010/12/13,171,2,1298,2014/03/31,1.455
55818,2007/05/01,165,2,2347,2014/03/31,0.804559012
55819,2011/03/18,565,2,2360,2014/03/31,0.8
55820,2010/11/30,210,3,2626,2014/03/31,0.718914699
55821,2008/07/16,10,2,2340,2014/03/31,0.806666667
55822,2011/11/14,6,6,4566,2014/03/31,0.41333333299999997
55823,2011/06/01,270,4,4055,2014/03/31,0.465415536
55824,2012/04/02,307,2,1887,2014/03/31,1.0
55825,2010/11/05,51,3,2983,2014/03/31,0.6325779420000001
55826,2013/01/01,43,3,2948,2014/03/31,0.640044098
55827,2012/02/23,156,4,4200,2014/03/31,0.44925
55828,2010/10/31,298,2,4743,2014/03/31,0.397817837
55829,2008/10/25,558,3,2364,2014/03/31,0.798011844
55830,2011/04/12,371,4,3124,2014/03/31,0.603841229
55831,2012/04/03,513,2,2974,2014/03/31,0.63428043
55832,2012/11/13,71,3,3726,2014/03/31,0.5062560389999999
55833,2010/02/09,240,3,2472,2014/03/31,0.763042071
55834,2012/08/14,129,2,2138,2014/03/31,0.882231057
55835,2010/05/06,301,2,3297,2014/03/31,0.571935093
55836,2009/11/13,234,3,2184,2014/03/31,0.8633333329999999
55837,2012/11/04,481,2,2534,2014/03/31,0.744060773
55838,2013/03/01,276,2,2744,2014/03/31,0.687117347
55840,2008/12/08,125,2,3621,2014/03/31,0.52046396
55841,2012/09/21,441,2,2318,2014/03/31,0.81285591
55842,2012/04/16,529,3,2708,2014/03/31,0.6956240770000001
55843,2007/09/06,105,2,2750,2014/03/31,0.6849890909999999
55844,2012/12/13,234,4,5058,2014/03/31,0.372419929
55845,2009/09/27,39,2,2130,2014/03/31,0.8842253520000001
55846,2012/05/11,667,3,4692,2014/03/31,0.401321398
55847,2011/11/16,153,3,2278,2014/03/31,0.826549605
55848,2010/06/18,713,2,2092,2014/03/31,0.9
55849,2011/12/05,385,2,2092,2014/03/31,0.9
55850,2008/05/01,355,2,2092,2014/03/31,0.9
55851,2011/10/11,329,4,2178,2014/03/31,0.8643939390000001
55852,2013/03/29,135,2,2852,2014/03/31,0.66
55853,2012/12/16,269,2,5260,2014/03/31,0.357840304
55854,2009/10/22,519,3,1947,2014/03/31,0.966666667
55855,2012/12/27,148,4,2596,2014/03/31,0.725
55856,2012/11/16,40,2,2902,2014/03/31,0.648270159
55857,2011/07/23,67,2,2253,2014/03/31,0.834798047
55858,2008/05/01,173,2,4532,2014/03/31,0.415
55859,2007/05/31,83,2,2266,2014/03/31,0.83
55860,2010/12/16,95,2,2778,2014/03/31,0.6770086390000001
55861,2011/03/08,167,2,2290,2014/03/31,0.821091703
55862,2012/04/26,654,3,2642,2014/03/31,0.71163891
55863,2007/07/19,30,2,2892,2014/03/31,0.65
55864,2008/02/26,571,3,2679,2014/03/31,0.701586413
55865,2010/01/14,619,4,2148,2014/03/31,0.875
55866,2011/08/17,341,4,2148,2014/03/31,0.875
55867,2008/05/13,184,3,2727,2014/03/31,0.689182252
55868,2013/03/30,5,2,2857,2014/03/31,0.657773889
55869,2011/10/01,34,2,2677,2014/03/31,0.7019088529999999
55870,2010/04/15,536,2,2112,2014/03/31,0.8896306820000001
55871,2007/09/08,210,2,2464,2014/03/31,0.762410714
55872,2008/10/27,469,3,3886,2014/03/31,0.483414822
55874,2010/01/31,245,4,2664,2014/03/31,0.705
55875,2010/01/26,354,3,3901,2014/03/31,0.48136375299999995
55876,2010/11/03,337,2,2030,2014/03/31,0.925
55877,2013/01/01,180,4,3444,2014/03/31,0.5451916379999999
55878,2012/08/14,46,2,2572,2014/03/31,0.73
55879,2012/04/29,477,4,3849,2014/03/31,0.487776046
55880,2009/08/28,259,6,5905,2014/03/31,0.317898391
55881,2011/10/22,264,3,2619,2014/03/31,0.716666667
55882,2013/02/25,231,4,3107,2014/03/31,0.604103637
55883,2012/10/23,186,2,2630,2014/03/31,0.713520913
55885,2012/03/21,507,2,2780,2014/03/31,0.675
55886,2009/12/19,644,2,2766,2014/03/31,0.678398409
55887,2012/07/01,634,3,2532,2014/03/31,0.7409952609999999
55888,2013/03/21,17,2,2369,2014/03/31,0.79191642
55889,2010/06/25,572,2,3752,2014/03/31,0.5
55890,2011/11/27,369,3,3103,2014/03/31,0.604495649
55891,2012/10/10,166,2,4339,2014/03/31,0.432233233
55892,2013/02/16,185,2,2578,2014/03/31,0.72746315
55893,2006/05/24,629,4,3488,2014/03/31,0.5375
55894,2013/03/08,353,3,2163,2014/03/31,0.8666666670000001
55895,2005/07/30,125,2,2824,2014/03/31,0.663803116
55896,2013/01/23,367,2,2789,2014/03/31,0.6721046970000001
55897,2009/10/22,560,2,3896,2014/03/31,0.481083162
55898,2013/01/08,325,7,4165,2014/03/31,0.45
55899,2007/02/20,118,5,2740,2014/03/31,0.684
55900,2008/06/23,229,3,2168,2014/03/31,0.864095941
55901,2006/11/26,163,4,2598,2014/03/31,0.721054657
55902,2011/10/24,558,2,4683,2014/03/31,0.4
55903,2008/01/16,207,2,2036,2014/03/31,0.92
55904,2013/03/01,378,2,3215,2014/03/31,0.582597201
55905,2012/08/19,548,3,2588,2014/03/31,0.723724884
55906,2013/02/05,320,4,4661,2014/03/31,0.40180218799999995
55907,2011/10/16,94,2,4256,2014/03/31,0.44
55908,2009/03/02,504,2,2843,2014/03/31,0.658635244
55909,2010/06/23,264,2,2212,2014/03/31,0.846491863
55910,2009/07/04,537,4,2416,2014/03/31,0.775
55911,2011/10/29,433,3,4681,2014/03/31,0.4
55912,2009/09/26,588,4,2416,2014/03/31,0.775
55913,2012/08/21,107,4,4750,2014/03/31,0.394157895
55914,2006/08/28,473,2,3404,2014/03/31,0.55
55915,2008/12/06,673,2,3404,2014/03/31,0.55
55916,2012/01/01,364,3,2558,2014/03/31,0.731860829
55917,2010/12/02,13,4,3044,2014/03/31,0.615
55919,2013/01/24,373,2,2582,2014/03/31,0.725
55920,2012/04/07,7,4,3820,2014/03/31,0.49
55921,2011/01/13,294,2,3820,2014/03/31,0.49
55922,2013/03/17,163,2,5212,2014/03/31,0.359056025
55923,2012/08/25,93,2,6238,2014/03/31,0.3
55924,2013/03/12,44,2,2994,2014/03/31,0.625
55925,2005/08/02,519,2,2486,2014/03/31,0.7526146420000001
55926,2011/09/11,44,4,3646,2014/03/31,0.5131239710000001
55927,2013/01/23,20,5,3065,2014/03/31,0.61033279
55928,2011/11/02,59,2,3258,2014/03/31,0.5741651320000001
55929,2009/12/22,20,3,4126,2014/03/31,0.45336888
55930,2009/09/21,251,4,5157,2014/03/31,0.36272251299999997
55931,2012/09/24,90,5,4628,2014/03/31,0.404174589
55932,2006/08/03,319,3,3870,2014/03/31,0.483333333
55933,2012/09/18,554,2,3741,2014/03/31,0.5
55934,2004/12/18,184,2,2616,2014/03/31,0.715
55935,2010/08/08,109,2,2427,2014/03/31,0.77065513
55936,2012/04/25,686,2,2078,2014/03/31,0.9
55937,2012/03/25,232,5,2895,2014/03/31,0.6459999999999999
55938,2012/08/14,17,2,2710,2014/03/31,0.69
55939,2012/06/28,75,3,2019,2014/03/31,0.92606736
55940,2011/08/21,344,2,5342,2014/03/31,0.35
55941,2013/01/29,244,4,5650,2014/03/31,0.330902655
55942,2007/06/11,17,3,2371,2014/03/31,0.788456348
55943,2012/12/30,395,3,2688,2014/03/31,0.695442708
55944,2008/10/02,76,2,4460,2014/03/31,0.41912780299999997
55945,2013/03/25,364,2,4154,2014/03/31,0.45
55946,2008/03/04,688,2,4154,2014/03/31,0.45
55947,2007/11/02,133,3,4119,2014/03/31,0.453806749
55948,2012/01/17,401,2,4153,2014/03/31,0.45
55949,2012/01/24,405,2,3338,2014/03/31,0.559856201
55950,2008/07/29,22,3,3043,2014/03/31,0.6140946429999999
55951,2007/06/27,450,2,3934,2014/03/31,0.475
55952,2012/06/21,488,2,3934,2014/03/31,0.475
55953,2012/08/24,376,2,3934,2014/03/31,0.475
55954,2006/03/22,535,2,3934,2014/03/31,0.475
55955,2012/04/23,441,2,3934,2014/03/31,0.475
55956,2009/04/15,481,2,3934,2014/03/31,0.475
55957,2012/08/08,534,2,3934,2014/03/31,0.475
55958,2007/08/07,438,2,3934,2014/03/31,0.475
55959,2012/05/21,577,2,3934,2014/03/31,0.475
55960,2012/08/01,478,2,3934,2014/03/31,0.475
55961,2012/11/28,476,2,3934,2014/03/31,0.475
55962,2012/09/07,565,2,3934,2014/03/31,0.475
55963,2011/11/21,519,2,3934,2014/03/31,0.475
55964,2009/01/01,325,3,5901,2014/03/31,0.316666667
55965,2006/03/06,54,3,5220,2014/03/31,0.357978927
55966,2012/02/06,321,3,3023,2014/03/31,0.6180946079999999
55967,2011/10/01,261,3,2840,2014/03/31,0.657866197
55968,2013/02/06,389,2,2198,2014/03/31,0.85
55969,2008/07/17,414,2,2440,2014/03/31,0.76557377
55970,2011/04/15,402,2,3337,2014/03/31,0.559769254
55971,2012/03/26,530,2,2579,2014/03/31,0.724272974
55972,2005/10/22,236,2,2840,2014/03/31,0.657697183
55973,2012/03/01,592,2,2576,2014/03/31,0.72503882
55974,2011/10/17,309,5,4691,2014/03/31,0.398113409
55975,2009/02/12,395,2,2861,2014/03/31,0.652708843
55977,2010/06/23,114,2,2623,2014/03/31,0.711856653
55978,2011/03/21,338,2,2569,2014/03/31,0.726741923
55979,2010/08/14,359,5,3929,2014/03/31,0.47513362200000003
55980,2012/10/09,391,2,3394,2014/03/31,0.55
55981,2012/11/14,501,2,2943,2014/03/31,0.6341488279999999
55982,2012/06/02,402,3,3944,2014/03/31,0.47317444200000003
55983,2006/08/16,187,4,2095,2014/03/31,0.890739857
55984,2013/03/19,361,2,2711,2014/03/31,0.688325341
55985,2012/01/16,539,2,1866,2014/03/31,1.0
55986,2011/05/22,652,2,1866,2014/03/31,1.0
55987,2012/05/18,616,2,1866,2014/03/31,1.0
55988,2007/11/21,532,2,1866,2014/03/31,1.0
55989,2011/02/21,720,2,1866,2014/03/31,1.0
55990,2012/04/04,685,2,1866,2014/03/31,1.0
55991,2007/12/27,673,2,1866,2014/03/31,1.0
55992,2008/02/20,593,2,1866,2014/03/31,1.0
55993,2007/11/27,682,2,1866,2014/03/31,1.0
55994,2011/11/18,686,2,1866,2014/03/31,1.0
55995,2012/11/01,513,2,1866,2014/03/31,1.0
55996,2010/02/19,558,2,1866,2014/03/31,1.0
55997,2009/10/27,621,2,1866,2014/03/31,1.0
55998,2012/11/06,507,2,1866,2014/03/31,1.0
55999,2008/10/31,501,2,1866,2014/03/31,1.0
56000,2006/07/03,313,2,1866,2014/03/31,1.0
56001,2012/09/30,544,2,1866,2014/03/31,1.0
56002,2011/02/01,654,2,1866,2014/03/31,1.0
56003,2013/03/26,207,2,2627,2014/03/31,0.710251237
56004,2012/04/16,443,3,2461,2014/03/31,0.7580251929999999
56005,2012/06/19,277,3,2193,2014/03/31,0.850652075
56006,2011/06/14,144,4,4501,2014/03/31,0.41445012200000003
56007,2006/08/01,39,3,2421,2014/03/31,0.7704956629999999
56008,2012/04/06,406,2,3315,2014/03/31,0.5626545999999999
56009,2012/04/06,406,2,3315,2014/03/31,0.5626545999999999
56010,2013/01/11,272,2,2422,2014/03/31,0.77
56011,2006/04/21,161,2,2514,2014/03/31,0.7418019090000001
56012,2006/10/01,706,2,2572,2014/03/31,0.725
56013,2006/12/09,650,2,2572,2014/03/31,0.725
56014,2011/06/30,652,2,3390,2014/03/31,0.55
56015,2010/08/24,100,2,3214,2014/03/31,0.58
56016,2010/10/17,324,3,3441,2014/03/31,0.541732055
56017,2012/11/29,7,3,4023,2014/03/31,0.46333333299999996
56018,2009/03/06,53,2,2245,2014/03/31,0.830164811
56019,2010/09/22,52,3,3892,2014/03/31,0.47883864299999995
56020,2012/09/01,537,2,3106,2014/03/31,0.6
56021,2008/11/15,24,2,2839,2014/03/31,0.65635435
56022,2012/01/05,393,3,3444,2014/03/31,0.540984321
56023,2012/07/09,194,2,2404,2014/03/31,0.775
56024,2011/08/28,382,3,2070,2014/03/31,0.9
56025,2011/11/21,667,3,5528,2014/03/31,0.33699348799999995
56026,2011/06/17,27,3,3124,2014/03/31,0.5963188220000001
56027,2011/06/09,506,2,3367,2014/03/31,0.553252153
56028,2013/03/31,350,2,1512,2014/03/31,1.231944444
56029,2012/10/10,25,3,1947,2014/03/31,0.956666667
56030,2007/08/03,125,3,1947,2014/03/31,0.956666667
56031,2005/08/09,72,4,4051,2014/03/31,0.459740805
56032,2012/05/08,496,3,2865,2014/03/31,0.65
56033,2007/05/11,515,3,2349,2014/03/31,0.792784163
56034,2012/04/30,544,2,1960,2014/03/31,0.95
56035,2012/06/27,317,2,1862,2014/03/31,1.0
56036,2007/09/26,655,4,2524,2014/03/31,0.7375
56037,2010/06/22,246,2,2748,2014/03/31,0.677365357
56038,2012/04/15,442,3,2568,2014/03/31,0.724785826
56039,2011/11/21,18,3,2476,2014/03/31,0.751631664
56040,2010/07/19,620,3,2671,2014/03/31,0.696649195
56041,2007/05/10,244,2,2930,2014/03/31,0.635
56042,2009/08/22,147,2,3491,2014/03/31,0.5329533089999999
56043,2008/11/08,455,2,3404,2014/03/31,0.546474736
56044,2013/03/03,62,2,3388,2014/03/31,0.54905549
56045,2010/11/27,167,2,2496,2014/03/31,0.745192308
56046,2010/09/25,211,3,4704,2014/03/31,0.395367772
56047,2005/10/05,552,2,3448,2014/03/31,0.539182135
56048,2009/12/02,569,2,2698,2014/03/31,0.689065975
56049,2012/04/09,720,2,3718,2014/03/31,0.5
56050,2012/04/09,720,2,3718,2014/03/31,0.5
56051,2011/03/04,288,2,2157,2014/03/31,0.861808067
56052,2013/01/19,81,4,3969,2014/03/31,0.468271605
56053,2010/11/19,611,2,2478,2014/03/31,0.75
56054,2012/09/27,289,5,3153,2014/03/31,0.589429115
56055,2009/08/25,193,2,2020,2014/03/31,0.92
56056,2007/07/29,251,2,2020,2014/03/31,0.92
56057,2011/01/15,228,2,2020,2014/03/31,0.92
56058,2006/11/01,226,2,2020,2014/03/31,0.92
56059,2013/03/23,121,2,2261,2014/03/31,0.821923927
56060,2012/11/09,414,2,2348,2014/03/31,0.791418228
56061,2010/06/09,662,2,2030,2014/03/31,0.915369458
56062,2012/04/13,294,2,3000,2014/03/31,0.619373333
56063,2007/06/24,207,5,4749,2014/03/31,0.391219204
56064,2011/12/23,222,3,4812,2014/03/31,0.38608686600000003
56065,2010/12/06,178,2,2019,2014/03/31,0.92
56066,2010/01/04,252,2,2616,2014/03/31,0.71
56067,2013/02/16,45,4,5232,2014/03/31,0.355
56068,2012/10/01,121,6,3618,2014/03/31,0.513333333
56069,2011/11/16,537,3,2230,2014/03/31,0.83264574
56070,2009/03/10,262,3,2019,2014/03/31,0.919638435
56071,2011/08/09,362,2,1986,2014/03/31,0.9348439070000001
56072,2010/02/10,37,2,3453,2014/03/31,0.537668694
56073,2012/02/02,177,2,2750,2014/03/31,0.6750690909999999
56074,2008/02/22,199,2,3523,2014/03/31,0.526940108
56075,2008/12/04,82,2,3374,2014/03/31,0.55
56076,2008/05/17,350,3,4223,2014/03/31,0.439379588
56077,2010/11/05,46,4,3576,2014/03/31,0.518811521
56082,2008/09/12,646,2,3135,2014/03/31,0.591562998
56083,2011/07/31,5,4,3132,2014/03/31,0.592043423
56084,2013/03/15,271,2,3674,2014/03/31,0.504703321
56086,2012/03/31,466,3,2364,2014/03/31,0.784073604
56088,2013/02/14,400,2,2352,2014/03/31,0.7880102040000001
56089,2010/06/12,440,2,2352,2014/03/31,0.7880102040000001
56090,2008/12/15,689,4,2316,2014/03/31,0.8
56091,2011/11/03,351,2,2145,2014/03/31,0.8637762240000001
56092,2012/11/12,187,2,2036,2014/03/31,0.91
56093,2013/01/02,339,2,2470,2014/03/31,0.75
56094,2008/05/13,546,3,3585,2014/03/31,0.5166666670000001
56095,2006/10/20,292,3,4148,2014/03/31,0.446477821
56096,2012/04/30,288,5,2674,2014/03/31,0.692528048
56097,2012/02/01,128,3,3468,2014/03/31,0.5338812
56098,2011/04/08,529,2,2329,2014/03/31,0.794976385
56099,2011/10/21,210,4,4671,2014/03/31,0.39632198700000004
56100,2012/09/16,14,2,2892,2014/03/31,0.64
56101,2010/07/20,503,2,2644,2014/03/31,0.7
56102,2013/03/01,140,3,2308,2014/03/31,0.801897747
56104,2013/02/11,349,2,1850,2014/03/31,1.0
56105,2012/05/01,492,2,1850,2014/03/31,1.0
56106,2012/05/01,540,2,1850,2014/03/31,1.0
56107,2013/02/05,241,2,2351,2014/03/31,0.786741812
56108,2012/12/27,460,2,4110,2014/03/31,0.45
56109,2008/12/31,122,2,3215,2014/03/31,0.575247278
56110,2009/06/06,241,5,3105,2014/03/31,0.5955136879999999
56111,2012/03/27,289,5,4473,2014/03/31,0.41338028200000004
56112,2011/03/10,299,4,2530,2014/03/31,0.730818182
56113,2011/10/15,709,2,2311,2014/03/31,0.8
56114,2011/02/21,296,3,1959,2014/03/31,0.9436447170000001
56115,2005/02/24,200,3,2288,2014/03/31,0.807884615
56116,2012/01/30,7,4,2268,2014/03/31,0.815
56117,2011/12/16,145,2,1582,2014/03/31,1.168198483
56118,2012/08/20,583,2,4286,2014/03/31,0.431171255
56119,2007/07/24,161,3,2038,2014/03/31,0.906771344
56120,2012/09/19,18,4,4588,2014/03/31,0.402741935
56121,2011/10/29,215,2,3390,2014/03/31,0.545
56122,2011/07/29,588,2,2861,2014/03/31,0.64571828
56123,2010/01/07,11,3,2730,2014/03/31,0.676666667
56124,2011/07/25,23,5,2895,2014/03/31,0.638
56125,2011/11/25,21,3,2577,2014/03/31,0.716666667
56126,2008/03/17,267,2,2624,2014/03/31,0.703704268
56127,2012/07/13,488,4,2611,2014/03/31,0.707142857
56128,2007/08/13,128,5,4748,2014/03/31,0.388866891
56129,2011/09/07,2,2,2378,2014/03/31,0.7763961309999999
56130,2008/07/31,222,5,3747,2014/03/31,0.49262877
56131,2012/08/09,31,2,2635,2014/03/31,0.700432638
56132,2011/04/03,33,2,2857,2014/03/31,0.645985299
56133,2012/05/31,71,3,3032,2014/03/31,0.608637863
56134,2008/01/04,393,3,2636,2014/03/31,0.7
56135,2006/12/08,131,2,4986,2014/03/31,0.37
56136,2006/09/05,104,2,3527,2014/03/31,0.523053587
56137,2011/05/30,230,2,2813,2014/03/31,0.655776751
